Start	End	StartM	EndM	length	lengthM	ch	iid1	iid2	SNP_Dens
87260	89889	2.4233629703521733	2.509758949279785	2629	0.0863959789276123	2	I6715	VLI007	304.29656942746516
72003	74275	1.9938440322875977	2.0575850009918213	2272	0.06374096870422362	2	TU908_SX21	VLI007	356.44265316122386
42299	44451	1.238139033317566	1.3091429471969604	2152	0.07100391387939453	2	RISE685_noUDG.SG	VLI007	303.08188414167324
73576	75337	2.0419740676879883	2.120342969894409	1761	0.0783689022064209	3	I4950	VLI007	224.7064780059811
41576	47247	1.148861050605774	1.293591022491455	5671	0.14472997188568115	3	CHL001	VLI007	391.83314458731405
5752	9060	0.2397519946098328	0.3465760052204132	3308	0.10682401061058044	3	HUGO_190	VLI007	309.66820858833745
46333	49158	1.2675310373306274	1.3402069807052612	2825	0.07267594337463379	3	VK357_noUDG.SG	VLI007	388.71184450094324
53391	56402	1.4393980503082275	1.5043209791183472	3011	0.06492292881011963	3	VLI076	I16405	463.78067890410256
16183	19960	0.5634850263595581	0.6392790079116821	3777	0.07579398155212402	3	VLI076	N44_noUDG.SG	498.3245269154428
51465	55165	1.3964020013809204	1.4787509441375732	3700	0.08234894275665282	3	VLI076	I15644	449.307529172994
43515	46620	1.1947139501571655	1.2792179584503174	3105	0.08450400829315187	3	VLI076	HOP004	367.4381917161232
50399	53636	1.3693079948425293	1.444372057914734	3237	0.07506406307220459	3	VLI076	HOP004	431.231653006354
56480	58999	1.5076949596405032	1.5815800428390503	2519	0.07388508319854736	3	VLI076	HOP004	340.93485328166014
67452	69172	1.789559006690979	1.8610210418701167	1720	0.07146203517913817	3	VLI076	I4111	240.68723983138358
8217	10694	0.3238320052623749	0.3888469934463501	2477	0.06501498818397522	3	VLI076	I4778	380.98907177999405
8222	11003	0.3241890072822571	0.3965499997138977	2781	0.07236099243164062	3	VLI076	I1089	384.3230871421794
44798	47024	1.22176194190979	1.2903180122375488	2226	0.06855607032775879	3	MIB048	VLI007	324.69772397363886
50289	53303	1.36680805683136	1.430745005607605	3014	0.06393694877624513	3	I2600	VLI007	471.40191355515685
39981	45039	1.114696979522705	1.22468900680542	5058	0.10999202728271484	3	I6715	VLI007	459.85151150994926
43842	47816	1.3092880249023438	1.4060369729995728	3974	0.096748948097229	4	PDA004	VLI007	410.75381987680964
53801	56248	1.575410008430481	1.6480300426483154	2447	0.07262003421783447	4	I3976	VLI007	336.9593565130889
9211	11406	0.3843100070953369	0.4519259929656982	2195	0.06761598587036133	4	ALN003	VLI007	324.6273749832512
53829	57606	1.5773340463638306	1.6857539415359497	3777	0.10841989517211914	4	VLI076	AITI_2	348.3677967040942
49373	51961	1.4599390029907229	1.5254570245742798	2588	0.06551802158355713	4	VLI076	MIB036	395.0058224361132
43841	47485	1.3092319965362549	1.3946479558944702	3644	0.08541595935821532	4	PDA003	VLI007	426.6181668367013
52439	57976	1.5374690294265747	1.6982369422912598	5537	0.16076791286468506	4	PDA003	VLI007	344.4095218590276
54509	57976	1.6005380153656006	1.6982369422912598	3467	0.09769892692565918	4	NAU001_noUDG.SG	VLI007	354.86571952198625
41706	45751	1.265197992324829	1.3518799543380735	4045	0.08668196201324463	4	I6712	VLI007	466.6484128937854
53369	55506	1.4905270338058472	1.5607680082321167	2137	0.07024097442626953	5	I11541	VLI007	304.23837616933463
15740	19525	0.5566949844360352	0.6257320046424866	3785	0.06903702020645143	5	AIG003	VLI007	548.2565714280779
3682	5578	0.16697999835014346	0.232137992978096	1896	0.06515799462795258	5	VLI076	I19360	290.9850143218837
5455	8384	0.22640399634838104	0.31515300273895264	2929	0.0887490063905716	5	VLI076	ALM019_merged	330.03186391855394
23482	27042	0.7139139771461487	0.8234350085258484	3560	0.10952103137969972	5	VLI076	VLI007	325.05172341354194
48994	53177	1.3742270469665527	1.485334038734436	4183	0.1111069917678833	5	VLI076	I0507	376.4839577997775
10148	12545	0.3780660033226013	0.4506250023841858	2397	0.07255899906158447	5	VLI076	MIB036	330.3518558691177
48734	51969	1.3690279722213743	1.4570599794387815	3235	0.08803200721740723	5	VLI076	MIB036	367.4799771418048
57393	60619	1.598059058189392	1.6683690547943115	3226	0.07030999660491942	5	VLI076	SZ38	458.8252248293075
64398	65802	1.80069899559021	1.8644510507583616	1404	0.06375205516815187	5	MX191	VLI007	220.22819441613635
37727	40611	1.1044150590896606	1.165747046470642	2884	0.06133198738098145	5	ALM068	VLI007	470.22771039281616
63265	65103	1.7643879652023315	1.831624984741211	1838	0.0672370195388794	5	I5750	VLI007	273.3613138424716
51152	53766	1.4227360486984253	1.5029829740524292	2614	0.0802469253540039	5	SHT001	VLI007	325.74456759165724
35957	39845	0.8611950278282166	0.9234219789505004	3888	0.062226951122283936	6	I3976	VLI007	624.809657211002
45128	48178	1.04886794090271	1.143306016921997	3050	0.09443807601928712	6	CAH005	VLI007	322.9629539865994
37684	42295	0.891402006149292	0.9880290031433104	4611	0.09662699699401857	6	I27384	VLI007	477.1958296795078
3228	6359	0.13847599923610687	0.2532710134983063	3131	0.1147950142621994	6	VLI076	N49_noUDG.SG	272.74703697920097
2583	8288	0.11706700176000595	0.3122270107269287	5705	0.1951600089669228	6	VLI076	N44_noUDG.SG	292.3242333405983
3177	7983	0.13666599988937378	0.3004539906978607	4806	0.16378799080848694	6	VLI076	I1089	293.4281064366637
1546	3259	0.07619599997997284	0.14017699658870694	1713	0.06398099660873413	6	I2696	VLI007	267.73574823718144
21911	25491	0.7164959907531738	0.7943350076675415	3580	0.07783901691436768	7	PDA004	VLI007	459.923588698253
27464	29096	0.8393219709396362	0.908152997493744	1632	0.06883102655410768	7	I16220	VLI007	237.10237689352115
37654	40526	1.1432149410247805	1.2315579652786257	2872	0.08834302425384521	7	MIB066	VLI007	325.09640962115844
48020	50801	1.3925319910049438	1.4586629867553709	2781	0.06613099575042725	7	MIB066	VLI007	420.5289771373257
53316	55293	1.5695070028305054	1.6451369524002075	1977	0.07562994956970215	7	VLI076	I19858	261.40437898586134
29022	31361	0.8915719985961914	0.988224983215332	2339	0.09665298461914062	7	VLI076	I15644	241.99976950704502
52352	54487	1.5343120098114014	1.6022319793701172	2135	0.06791996955871582	7	VLI076	I15644	314.34054135644504
51518	53003	1.5017590522766107	1.5617870092391968	1485	0.06002795696258545	7	VLI076	I1057	247.3847312387425
51886	54233	1.520990967750549	1.595600962638855	2347	0.07460999488830566	7	VLI076	VLI007	314.5691141667492
21840	25716	0.714044988155365	0.8004840016365051	3876	0.08643901348114014	7	PDA003	VLI007	448.4086344698615
1951	3381	0.11190500110387802	0.17683500051498413	1430	0.06492999941110611	7	I19863	VLI007	220.23718049740228
9601	13278	0.3785659968852997	0.4747389853000641	3677	0.0961729884147644	7	I2696	VLI007	382.3318855542093
15987	18385	0.5567100048065186	0.6230450272560121	2398	0.06633502244949341	7	I6712	VLI007	361.4983324722329
29902	32067	0.8668490052223206	0.9325690269470216	2165	0.06572002172470093	8	PDA004	VLI007	329.42776693974866
34608	39522	0.9835150241851808	1.0861539840698242	4914	0.10263895988464357	8	I4950	VLI007	478.7655687005079
26189	29790	0.7826089859008789	0.8598610162734985	3601	0.07725203037261963	8	CAH005	VLI007	466.13661577965456
35959	40946	1.004709005355835	1.130581974983215	4987	0.12587296962738034	8	I5471_enhanced	VLI007	396.19308377032286
46832	49499	1.2499359846115112	1.3154959678649902	2667	0.065559983253479	8	VLI076	I16499	406.8030325279976
1980	5427	0.07437600195407867	0.1928630024194717	3447	0.11848700046539308	8	VLI076	pcw362_noUDG.SG	290.9179898605651
39743	41782	1.0922310352325442	1.1575089693069458	2039	0.06527793407440187	8	MX191	VLI007	312.3566989231013
58290	59936	1.5789320468902588	1.6435450315475464	1646	0.0646129846572876	8	MX191	VLI007	254.74755712501357
35958	40539	1.0046850442886353	1.113826036453247	4581	0.10914099216461184	8	PDA003	VLI007	419.73230306452683
4615	6274	0.1540440022945404	0.21643799543380732	1659	0.062393993139266975	8	I6800	VLI007	265.8909802898841
1100	3666	0.04172699898481369	0.1228730008006096	2566	0.0811460018157959	8	I6715	VLI007	316.2201393267538
13796	15993	0.4607869982719421	0.5381389856338501	2197	0.07735198736190796	9	PDA004	VLI007	284.0263159265529
43204	45295	1.3043630123138428	1.3693139553070068	2091	0.06495094299316406	9	VK497_noUDG.SG	VLI007	321.93527971103873
19296	21275	0.6120179891586304	0.6872140169143677	1979	0.0751960277557373	9	I4950	VLI007	263.1787953518604
13148	14715	0.4353489875793457	0.4985339939594269	1567	0.06318500638008118	9	I2418	VLI007	248.00187414303886
11807	14602	0.3969250023365021	0.4926770031452179	2795	0.09575200080871582	9	I5471_enhanced	VLI007	291.8999056305448
12150	14094	0.4065769910812378	0.4692929983139038	1944	0.06271600723266603	9	RISE479_noUDG.SG	VLI007	309.9687122600265
13614	15484	0.4514740109443665	0.5193349719047546	1870	0.06786096096038817	9	I16759	VLI007	275.5634422995509
5	1853	0.001693999976851046	0.07367599755525589	1848	0.07198199757840484	9	I16111	VLI007	256.7308580158679
17076	20188	0.559723973274231	0.6676530241966248	3112	0.1079290509223938	9	VLI076	MIB007	288.3375674486083
2601	4364	0.09773200005292892	0.1584630012512207	1763	0.06073100119829177	9	VLI076	MIB054	290.2965479267596
26426	28844	0.8547899723052979	0.9312599897384644	2418	0.0764700174331665	9	VLI076	I1089	316.2023602405074
51381	53155	1.51255202293396	1.5752359628677368	1774	0.06268393993377687	10	VK497_noUDG.SG	VLI007	283.00709908696894
10571	13219	0.39741501212120056	0.4673829972743988	2648	0.06996798515319824	10	CAH005	VLI007	378.45880429486107
18397	20457	0.6144369840621948	0.678176999092102	2060	0.06374001502990723	10	CAH005	VLI007	323.1878748433672
20517	22876	0.6945469975471497	0.7886369824409485	2359	0.09408998489379884	10	CAH005	VLI007	250.7174384885541
34786	38361	1.0857009887695312	1.1730259656906128	3575	0.08732497692108154	10	MIB066	VLI007	409.3903171862095
8213	14207	0.3180910050868988	0.4964410066604614	5994	0.17835000157356262	10	I5471_enhanced	VLI007	336.08073715254227
18300	21672	0.6094790101051331	0.7488939762115479	3372	0.1394149661064148	10	I16111	VLI007	241.867863556784
17713	21014	0.6004210114479065	0.7088559865951538	3301	0.10843497514724733	10	VLI076	N49_noUDG.SG	304.42207373750637
15869	18495	0.5495730042457581	0.6159470081329346	2626	0.06637400388717651	10	VLI076	I25525	395.63682258248457
17552	21388	0.5919409990310669	0.7411670088768005	3836	0.14922600984573364	10	VLI076	N44_noUDG.SG	257.05974474326337
2181	3733	0.08031000196933746	0.1405470073223114	1552	0.06023700535297394	10	VLI076	I12106	257.6489304050997
24657	27707	0.8264510035514832	0.8914629817008972	3050	0.06501197814941406	10	VLI076	I16450	469.1443156813848
6676	9617	0.2487879991531372	0.36343398690223694	2941	0.11464598774909973	10	VLI076	MIB036	256.5288203924166
21161	24296	0.7392650246620178	0.8177239894866943	3135	0.07845896482467651	10	VLI076	MIB036	399.57192998982765
27831	30192	0.8939390182495117	0.956836998462677	2361	0.06289798021316527	10	MX191	VLI007	375.369764179775
10415	13076	0.38964301347732544	0.4604719877243042	2661	0.07082897424697876	10	VK256_noUDG.SG	VLI007	375.693708442136
20799	22412	0.7048389911651611	0.7744969725608826	1613	0.06965798139572144	10	R474.SG	VLI007	231.55996881917602
25108	28486	0.8414070010185242	0.9065799713134766	3378	0.06517297029495239	10	I14192	VLI007	518.3130344853446
10327	13076	0.385657012462616	0.4604719877243042	2749	0.07481497526168822	10	I6800	VLI007	367.43980605280336
12090	14199	0.43410199880599976	0.4946059882640839	2109	0.0605039894580841	10	I6712	VLI007	348.57205597344466
15632	17984	0.5152080059051514	0.576990008354187	2352	0.06178200244903565	11	VLI076	I4069	380.6933907556945
9604	11595	0.33702000975608826	0.4078899919986725	1991	0.07086998224258423	11	VLI076	pcw362_noUDG.SG	280.9369971598005
44394	46274	1.202546000480652	1.2697019577026367	1880	0.06715595722198486	11	VLI076	pcw362_noUDG.SG	279.94538053945627
32985	36006	0.9379050135612488	0.9985510110855104	3021	0.060645997524261475	11	VK203_noUDG.SG	VLI007	498.13674823164496
17930	20685	0.5934270024299622	0.6681150197982788	2755	0.07468801736831665	12	VK342_noUDG.SG	VLI007	368.8677377006792
14676	24738	0.5433310270309448	0.7767369747161865	10062	0.2334059476852417	12	VLI076	N49_noUDG.SG	431.09441296539086
7960	10226	0.3504140079021454	0.41918799281120295	2266	0.06877398490905763	12	VLI076	I4069	329.48505208712487
38538	42765	1.180284023284912	1.281972050666809	4227	0.10168802738189696	12	VLI076	I1064	415.6831545296072
2212	3725	0.1115109995007515	0.1720450073480606	1513	0.06053400784730911	12	I6712	VLI007	249.9421488523259
8621	10283	0.3450239896774292	0.4099200069904328	1662	0.06489601731300354	13	VK236_noUDG.SG	VLI007	256.10200268283285
8165	10199	0.3320150077342987	0.4087519943714142	2034	0.07673698663711548	13	VLI076	N49_noUDG.SG	265.0612291591096
4009	5963	0.18102599680423734	0.2587690055370331	1954	0.07774300873279573	13	VLI076	I17322	251.3409285092036
5931	8244	0.2578180134296417	0.332830011844635	2313	0.07501199841499329	13	VLI076	HOP004	308.3506704092396
8672	10542	0.34899699687957764	0.4199509918689728	1870	0.07095399498939514	13	SUC001	VLI007	263.55105167503143
31644	33530	0.9867159724235536	1.049775004386902	1886	0.06305903196334839	14	I5471_enhanced	VLI007	299.08483230383143
3173	5169	0.19826999306678766	0.2676900029182434	1996	0.06942000985145569	14	VLI076	VLI007	287.5251680705639
3233	5353	0.1996160000562668	0.28127801418304443	2120	0.08166201412677765	14	VLI076	I1089	259.6066264920637
32240	34134	1.0106019973754885	1.0836269855499268	1894	0.07302498817443848	14	MX199	VLI007	259.3632737708504
32438	33996	1.0184559822082522	1.0788749456405642	1558	0.06041896343231201	14	I2459	VLI007	257.8660591794898
26767	28431	1.0432579517364502	1.118746042251587	1664	0.07548809051513672	15	MIB032	VLI007	220.43212229170612
27191	28665	1.0659910440444946	1.1277730464935305	1474	0.06178200244903565	15	VK201_noUDG.SG	VLI007	238.58080696168946
21755	24421	0.9189059734344482	0.993826985359192	2666	0.07492101192474365	15	VLI076	AITI_2	355.8414297284096
6845	9621	0.5320810079574585	0.598376989364624	2776	0.06629598140716553	15	VLI076	VLI007	418.72824582697234
27122	28665	1.0633200407028198	1.1277730464935305	1543	0.06445300579071045	15	I6715	VLI007	239.39923065968028
1727	3230	0.2921670079231262	0.3531849980354309	1503	0.06101799011230469	15	I2696	VLI007	246.32079772436
13263	15621	0.5809119939804077	0.6517590284347534	2358	0.0708470344543457	16	I7714	VLI007	332.82973919247263
16021	18287	0.7169409990310669	0.7770640254020691	2266	0.0601230263710022	17	I0943	VLI007	376.8938685849169
19467	21201	0.8289780020713806	0.8954650163650513	1734	0.06648701429367065	17	VLI076	MIB007	260.80280764917296
19385	21376	0.8272740244865417	0.898235023021698	1991	0.07096099853515625	17	VLI076	I4778	280.57666057413184
15915	18261	0.7093340158462524	0.7749840021133423	2346	0.06564998626708984	17	VLI076	I1089	357.34965586368185
10097	12278	0.4944440126419067	0.5863720178604126	2181	0.09192800521850586	17	VLI076	MIB052	237.250878534341
22067	24162	0.9241660237312316	1.0035890340805054	2095	0.07942301034927368	17	PDA003	VLI007	263.7774608122945
20315	22200	0.8563780188560486	0.930637001991272	1885	0.07425898313522339	17	I16271	VLI007	253.84134288069518
27010	30055	0.8962330222129822	1.0082080364227295	3045	0.11197501420974733	18	I3976	VLI007	271.9356654240938
28275	30057	0.9412379860877992	1.008254051208496	1782	0.06701606512069702	18	CAH005	VLI007	265.9063907722109
28108	29851	0.9350600242614746	1.0003930330276491	1743	0.06533300876617433	18	I6561	VLI007	266.78703964762525
17867	21779	0.6401529908180237	0.7308850288391113	3912	0.09073203802108763	18	VLI076	I7195	431.159718807461
24531	27474	0.8196790218353271	0.9115800261497498	2943	0.0919010043144226	18	VLI076	N44_noUDG.SG	320.23589099538674
29165	31094	0.974050998687744	1.0607999563217163	1929	0.08674895763397218	18	VLI076	I18830	222.36578428287362
26025	27463	0.9298670291900636	0.9950640201568604	1438	0.06519699096679688	20	CAH005	VLI007	220.5623263706044
4916	7365	0.2559730112552643	0.3423739969730377	2449	0.08640098571777344	20	ALM068	VLI007	283.4458403055255
5451	7596	0.2777079939842224	0.3460580110549927	2145	0.06835001707077026	20	MX199	VLI007	313.8258177432562
4954	8127	0.25774699449539185	0.3577789962291717	3173	0.10003200173377992	20	NAU001_noUDG.SG	VLI007	317.19849098336164
5698	8415	0.2624140083789825	0.34676000475883484	2717	0.0843459963798523	21	I6561	VLI007	322.12554437841806
12975	14376	0.5125399827957153	0.5737720131874084	1401	0.06123203039169312	21	MIB066	VLI007	228.80182006671842
2003	3627	0.1333709955215454	0.19446900486946106	1624	0.06109800934791565	21	I27384	VLI007	265.80244059218313
13920	15707	0.5555679798126221	0.6278650164604187	1787	0.07229703664779663	21	VLI076	I7195	247.17472290124104
13996	15415	0.5572649836540222	0.6200010180473328	1419	0.06273603439331055	21	VLI076	N44_noUDG.SG	226.18579795845463
10764	13231	0.5052469968795776	0.6160479784011841	2467	0.11080098152160643	22	HUGO_190	VLI007	222.6514572453431
6314	8439	0.3662979900836945	0.43053001165390015	2125	0.06423202157020569	22	I0059	VLI007	330.8318729587815
78395	81946	2.4472129344940186	2.558661937713623	3551	0.11144900321960448	1	CAH005	VLI029	318.62106411153263
57992	62054	1.9197449684143064	2.014859914779663	4062	0.09511494636535643	1	CAH005	VLI011	427.0622184232757
9752	12093	0.4854190051555634	0.5596479773521423	2341	0.07422897219657898	1	I3494	VLI061	315.3755104947945
46782	48307	1.5711230039596558	1.6401779651641846	1525	0.06905496120452881	1	I0943	VLI029	220.8385861637392
17940	21621	0.7368850111961365	0.8257160186767578	3681	0.08883100748062134	1	I5471_enhanced	VLI061	414.38233162029803
33403	35947	1.138069987297058	1.2122279405593872	2544	0.0741579532623291	1	I5471_enhanced	VLI017	343.0515390575519
5193	6898	0.2980169951915741	0.3741750121116638	1705	0.07615801692008972	1	I16111	VLI017	223.87662769488918
14253	18145	0.6297169923782349	0.7434200048446655	3892	0.11370301246643065	1	BLS002	VLI008	342.2952405196004
31572	34229	1.085479974746704	1.1531840562820437	2657	0.06770408153533937	1	BLS002	VLI017	392.44310531162455
46792	48592	1.5714210271835327	1.6469110250473022	1800	0.07548999786376953	1	VLI076	UNTA58_68Sk2	238.44218451937292
62877	67147	2.0371251106262207	2.1373419761657715	4270	0.10021686553955078	1	VLI076	UNTA58_68Sk2	426.07598800970635
86736	88408	2.796480894088745	2.8627300262451167	1672	0.06624913215637207	1	VLI076	I14381	252.38066455775916
1153	2575	0.1031780019402504	0.16515900194644928	1422	0.061981000006198876	1	VLI076	I0103	229.4251463928917
72074	74972	2.293142080307007	2.3799428939819336	2898	0.08680081367492676	1	VLI076	I0103	333.8678380197161
26060	29806	0.9649140238761902	1.0449769496917725	3746	0.08006292581558228	1	VLI076	rath1_noUDG.SG	467.88197681266024
20068	23010	0.783381998538971	0.8612229824066162	2942	0.07784098386764526	1	VLI076	MIB031	377.9500018913362
63977	66986	2.058046102523804	2.1316370964050293	3009	0.07359099388122559	1	VLI076	I14191	408.88155483488464
27874	31572	1.010272979736328	1.0839699506759644	3698	0.07369697093963623	1	VLI076	I5379	501.78453101267365
18192	20776	0.7440239787101746	0.8070740103721619	2584	0.0630500316619873	1	VLI076	I7207	409.8332596965033
58168	61170	1.9250630140304563	1.9919849634170528	3002	0.06692194938659668	1	VLI076	VLI017	448.5822704682373
40519	42436	1.3203489780426023	1.3888700008392334	1917	0.06852102279663086	1	MX199	VLI029	279.7681531534666
73788	76605	2.3466789722442627	2.4170360565185547	2817	0.07035708427429199	1	MX199	VLI017	400.38612018339614
26282	29366	0.9682520031929016	1.0377739667892456	3084	0.06952196359634401	1	I2459	VLI017	443.6008191463366
32346	34633	1.1111500263214111	1.1750390529632568	2287	0.0638890266418457	1	I6800	VLI011	357.9644455722656
24351	26929	0.9112979769706726	0.9823279976844788	2578	0.07103002071380615	1	NAU001_noUDG.SG	VLI011	362.94512856574636
72375	74701	2.306183099746704	2.370523929595948	2326	0.06434082984924316	1	I6715	VLI029	361.51227850962516
4965	6608	0.28943300247192383	0.3592199981212616	1643	0.06978699564933777	1	I0059	VLI017	235.43068228007192
41208	42981	1.340764045715332	1.4046210050582886	1773	0.06385695934295654	1	VK398_noUDG.SG	VLI017	277.65180463381444
24351	27088	0.9112979769706726	0.9877430200576782	2737	0.07644504308700563	1	I5750	VLI008	358.03498689704367
67644	69263	2.153809070587158	2.220890045166016	1619	0.06708097457885742	1	I16109	VLI061	241.35010115226865
5925	7369	0.33088698983192444	0.3961470127105713	1444	0.06526002287864685	1	I4996	VLI061	221.26869349788086
20535	23372	0.7077000141143799	0.7832869887351991	2837	0.07558697462081909	2	I11541	VLI011	375.32921700223716
50016	52442	1.4456299543380735	1.532317042350769	2426	0.08668708801269531	2	I11541	VLI017	279.8571339303395
66108	67633	1.8362230062484741	1.8974319696426392	1525	0.06120896339416504	2	I2959	VLI011	249.14651636550602
72173	74275	1.9962830543518064	2.0575850009918213	2102	0.06130194664001465	2	I18730	VLI011	342.89286314896987
64879	66987	1.8031710386276243	1.8700779676437376	2108	0.06690692901611328	2	VK404_noUDG.SG	VLI017	315.0645278446912
31718	34329	0.9575430154800416	1.0281939506530762	2611	0.07065093517303468	2	VK449_noUDG.SG	VLI029	369.5634026082275
32657	35835	0.9802089929580688	1.0715019702911377	3178	0.09129297733306883	2	CAH005	VLI011	348.1100181896292
32714	35834	0.9818009734153748	1.0714770555496216	3120	0.08967608213424683	2	CAH005	VLI017	347.9188570403087
45090	47830	1.333225965499878	1.3969500064849854	2740	0.06372404098510742	2	I3494	VLI029	429.97900912158883
38737	40653	1.1380620002746582	1.200160026550293	1916	0.062098026275634766	2	I6561	VLI011	308.54442804598057
37576	42029	1.1127970218658447	1.2303470373153689	4453	0.11755001544952393	2	I0943	VLI017	378.8174746699308
34269	36502	1.0275570154190063	1.0909290313720703	2233	0.06337201595306396	2	I2418	VLI011	352.36373128067373
28852	31705	0.8813899755477905	0.957431972026825	2853	0.07604199647903442	2	I2418	VLI017	375.18741381107765
13446	18795	0.5213630199432373	0.6657019853591919	5349	0.1443389654159546	2	MIB066	VLI029	370.58600112487335
37574	40567	1.1127879619598389	1.1986620426177979	2993	0.08587408065795897	2	HUGO_190	VLI061	348.53357113903536
50876	52510	1.4688570499420166	1.534911036491394	1634	0.06605398654937744	2	HUGO_190	VLI061	247.37341156215203
73364	75563	2.0234079360961914	2.084502935409546	2199	0.061094999313354485	2	RISE479_noUDG.SG	VLI061	359.9312586487468
72000	74275	1.9938089847564693	2.0575850009918213	2275	0.06377601623535156	2	PEN001_real2	VLI061	356.7171696025361
44104	45623	1.2825069427490234	1.347180962562561	1519	0.0646740198135376	2	I27384	VLI061	234.8702004884568
51630	53447	1.4935699701309204	1.5549739599227903	1817	0.061403989791870124	2	VLI076	I13684	295.90911049245375
49670	52279	1.4422080516815186	1.5264439582824707	2609	0.08423590660095215	2	VLI076	I0103	309.72540158670404
78510	81299	2.1597940921783447	2.226011037826538	2789	0.06621694564819336	2	VLI076	VLI017	421.1912785615013
72789	75139	2.0074079036712646	2.075632095336914	2350	0.06822419166564941	2	I0407	VLI061	344.4525970372493
87875	90349	2.442177057266236	2.5322060585021973	2474	0.09002900123596191	2	MX199	VLI011	274.8003383393934
11143	13858	0.4649760127067566	0.5282899737358093	2715	0.06331396102905272	2	MX199	VLI017	428.81537592541
86731	89052	2.402890920639038	2.481174945831299	2321	0.07828402519226074	2	MX199	VLI017	296.4844991426753
2680	4290	0.15114200115203855	0.21894800662994385	1610	0.06780600547790527	2	I19656	VLI017	237.44209508472247
50843	52386	1.4668270349502563	1.5299509763717651	1543	0.06312394142150879	2	VK323_noUDG.SG	VLI061	244.43974271135102
72777	74867	2.007249116897583	2.070791006088257	2090	0.06354188919067383	2	VK323_noUDG.SG	VLI061	328.91688091432343
38752	40655	1.1381340026855469	1.2001949548721311	1903	0.06206095218658447	2	R49.SG	VLI029	306.63403202043776
43580	45120	1.2718700170516968	1.3334120512008667	1540	0.06154203414916992	2	R474.SG	VLI017	250.2354725986534
33856	36308	1.01452898979187	1.083909034729004	2452	0.06938004493713379	2	MIB048	VLI011	353.4157411142917
87133	89168	2.4213309288024902	2.486414909362793	2035	0.06508398056030272	2	PDA003	VLI011	312.6729469342302
73189	75544	2.0164051055908203	2.0842130184173584	2355	0.06780791282653809	2	LBR002	VLI011	347.30459939452965
73326	75467	2.0220329761505127	2.082731008529663	2141	0.06069803237915039	2	I17146	VLI061	352.72972056593835
21152	24191	0.7258849740028381	0.7991610169410706	3039	0.07327604293823242	2	I6800	VLI061	414.73309394745917
76961	79282	2.1114630699157715	2.179131031036377	2321	0.06766796112060547	2	VK370_noUDG.SG	VLI029	342.99836459728
31542	34225	0.9531739950180054	1.0242209434509275	2683	0.07104694843292236	2	I6715	VLI029	377.6376127587104
91713	93312	2.592978954315185	2.6625471115112305	1599	0.06956815719604492	2	I6715	VLI029	229.8465367558861
36849	39624	1.1003780364990234	1.1856160163879397	2775	0.08523797988891603	2	I6715	VLI011	325.55909978350485
38476	40428	1.1305190324783323	1.1969850063323977	1952	0.06646597385406494	2	RISE685_noUDG.SG	VLI061	293.6841043337273
66059	67540	1.833508968353272	1.894366979598999	1481	0.06085801124572754	2	RISE685_noUDG.SG	VLI017	243.35333503096882
43281	44927	1.2649359703063965	1.3299469947814941	1646	0.06501102447509766	2	VK406_noUDG.SG	VLI017	253.18782672475757
38348	39786	1.125707983970642	1.187114953994751	1438	0.06140697002410889	2	MA79_noUDG	VLI017	234.17537120548843
73327	75555	2.022124052047729	2.0844159126281743	2228	0.062291860580444336	2	I18528	VLI061	357.67112737349345
38949	40616	1.1396219730377195	1.199815034866333	1667	0.060193061828613274	2	I5750	VLI011	276.9422171522728
32603	34651	0.9774889945983888	1.040470004081726	2048	0.0629810094833374	2	I16271	VLI008	325.1773855009152
39333	42810	1.104552984237671	1.1818879842758179	3477	0.07733500003814697	3	PDA004	VLI029	449.60237903729274
66387	68661	1.7508349418640137	1.8373049497604368	2274	0.08647000789642334	3	PDA004	VLI011	262.9813568103143
66783	68286	1.7603219747543335	1.8236110210418701	1503	0.06328904628753662	3	PDA004	VLI017	237.48185320592876
73665	75320	2.0459051132202157	2.1190838813781743	1655	0.07317876815795897	3	I4950	VLI011	226.158494008484
67385	69336	1.7868599891662598	1.865906000137329	1951	0.07904601097106934	3	CAH005	VLI029	246.81827407003013
33237	38084	0.9761829972267152	1.0879540443420408	4847	0.11177104711532593	3	CAH005	VLI011	433.6543429712026
28600	30628	0.8322709798812866	0.8935570120811462	2028	0.061286032199859626	3	I3494	VLI029	330.9073743567698
1936	3598	0.08110400289297104	0.15105199813842773	1662	0.0699479952454567	3	I6561	VLI061	237.60509420860802
4406	8303	0.18661600351333613	0.3284339904785156	3897	0.14181798696517944	3	MX280	VLI011	274.7888390882907
58765	60216	1.5700000524520874	1.6304370164871216	1451	0.06043696403503417	3	MX280	VLI011	240.08485918632226
15088	17662	0.5290229916572571	0.5940449833869934	2574	0.06502199172973633	3	HUGO_190	VLI011	395.8660649305888
5610	7532	0.2319000065326691	0.2979309856891632	1922	0.06603097915649414	3	I16111	VLI017	291.07549585851797
60395	64110	1.634456992149353	1.706076979637146	3715	0.07161998748779297	3	BLS002	VLI061	518.7099482017071
42810	46017	1.1822750568389893	1.257743000984192	3207	0.07546794414520264	3	VK456_noUDG.SG	VLI061	424.9486369775271
54627	57212	1.4688880443572998	1.5289640426635742	2585	0.060075998306274414	3	VLI076	I14553	430.2883136159253
61668	66237	1.668071985244751	1.7446080446243286	4569	0.07653605937957764	3	VLI076	I7208	596.973509877249
